État;Année;Comparaison;Indicateur;Valeur;mesure;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1995;Série chronologique;Poids des cotisations sociales;0.085;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1996;Série chronologique;Poids des cotisations sociales;0.085;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1997;Série chronologique;Poids des cotisations sociales;0.085;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1998;Série chronologique;Poids des cotisations sociales;0.084;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1999;Série chronologique;Poids des cotisations sociales;0.084;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2000;Série chronologique;Poids des cotisations sociales;0.084;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2001;Série chronologique;Poids des cotisations sociales;0.084;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2002;Série chronologique;Poids des cotisations sociales;0.085;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2003;Série chronologique;Poids des cotisations sociales;0.085;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2004;Série chronologique;Poids des cotisations sociales;0.083;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2005;Série chronologique;Poids des cotisations sociales;0.083;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2006;Série chronologique;Poids des cotisations sociales;0.082;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2007;Série chronologique;Poids des cotisations sociales;0.082;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2008;Série chronologique;Poids des cotisations sociales;0.084;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2009;Série chronologique;Poids des cotisations sociales;0.087;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2010;Série chronologique;Poids des cotisations sociales;0.086;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2011;Série chronologique;Poids des cotisations sociales;0.086;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2012;Série chronologique;Poids des cotisations sociales;0.087;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2013;Série chronologique;Poids des cotisations sociales;0.088;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2014;Série chronologique;Poids des cotisations sociales;0.088;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2015;Série chronologique;Poids des cotisations sociales;0.088;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2016;Série chronologique;Poids des cotisations sociales;0.089;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2017;Série chronologique;Poids des cotisations sociales;0.089;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2018;Série chronologique;Poids des cotisations sociales;0.09;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2019;Série chronologique;Poids des cotisations sociales;0.089;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2020;Série chronologique;Poids des cotisations sociales;0.093;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1981;Série chronologique;Poids des cotisations sociales;0.028321;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1982;Série chronologique;Poids des cotisations sociales;0.030235;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1983;Série chronologique;Poids des cotisations sociales;0.0328;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1984;Série chronologique;Poids des cotisations sociales;0.033122;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1985;Série chronologique;Poids des cotisations sociales;0.034614;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1986;Série chronologique;Poids des cotisations sociales;0.036538;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1987;Série chronologique;Poids des cotisations sociales;0.036953;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1988;Série chronologique;Poids des cotisations sociales;0.038605;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1989;Série chronologique;Poids des cotisations sociales;0.036204;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1990;Série chronologique;Poids des cotisations sociales;0.041155;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1991;Série chronologique;Poids des cotisations sociales;0.043958;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1992;Série chronologique;Poids des cotisations sociales;0.048117;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1993;Série chronologique;Poids des cotisations sociales;0.048066;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1994;Série chronologique;Poids des cotisations sociales;0.048121;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1995;Série chronologique;Poids des cotisations sociales;0.047756;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1996;Série chronologique;Poids des cotisations sociales;0.045375;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1997;Série chronologique;Poids des cotisations sociales;0.044806;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1998;Série chronologique;Poids des cotisations sociales;0.044897;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1999;Série chronologique;Poids des cotisations sociales;0.044053;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2000;Série chronologique;Poids des cotisations sociales;0.043431;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2001;Série chronologique;Poids des cotisations sociales;0.045132;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2002;Série chronologique;Poids des cotisations sociales;0.046988;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2003;Série chronologique;Poids des cotisations sociales;0.046731;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2004;Série chronologique;Poids des cotisations sociales;0.044863;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2005;Série chronologique;Poids des cotisations sociales;0.043987;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2006;Série chronologique;Poids des cotisations sociales;0.04348;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2007;Série chronologique;Poids des cotisations sociales;0.044912;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2008;Série chronologique;Poids des cotisations sociales;0.042735;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2009;Série chronologique;Poids des cotisations sociales;0.04632;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2010;Série chronologique;Poids des cotisations sociales;0.042763;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2011;Série chronologique;Poids des cotisations sociales;0.042499;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2012;Série chronologique;Poids des cotisations sociales;0.043972;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2013;Série chronologique;Poids des cotisations sociales;0.044514;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2014;Série chronologique;Poids des cotisations sociales;0.043631;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2015;Série chronologique;Poids des cotisations sociales;0.045858;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2016;Série chronologique;Poids des cotisations sociales;0.046082;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2017;Série chronologique;Poids des cotisations sociales;0.043342;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2018;Série chronologique;Poids des cotisations sociales;0.043469;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2019;Série chronologique;Poids des cotisations sociales;0.043686;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;2020;Série chronologique;Poids des cotisations sociales;0.045666;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1981;Série chronologique;Poids des cotisations sociales;0.033971;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1982;Série chronologique;Poids des cotisations sociales;0.033512;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1983;Série chronologique;Poids des cotisations sociales;0.037242;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1984;Série chronologique;Poids des cotisations sociales;0.036692;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1985;Série chronologique;Poids des cotisations sociales;0.03818;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1986;Série chronologique;Poids des cotisations sociales;0.0402;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1987;Série chronologique;Poids des cotisations sociales;0.041422;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1988;Série chronologique;Poids des cotisations sociales;0.043283;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1989;Série chronologique;Poids des cotisations sociales;0.04038;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1990;Série chronologique;Poids des cotisations sociales;0.043875;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1991;Série chronologique;Poids des cotisations sociales;0.046074;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1992;Série chronologique;Poids des cotisations sociales;0.051589;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1993;Série chronologique;Poids des cotisations sociales;0.052645;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1994;Série chronologique;Poids des cotisations sociales;0.053558;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1995;Série chronologique;Poids des cotisations sociales;0.052719;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1996;Série chronologique;Poids des cotisations sociales;0.051299;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1997;Série chronologique;Poids des cotisations sociales;0.052731;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1998;Série chronologique;Poids des cotisations sociales;0.051802;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;1999;Série chronologique;Poids des cotisations sociales;0.050884;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2000;Série chronologique;Poids des cotisations sociales;0.051555;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2001;Série chronologique;Poids des cotisations sociales;0.052279;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2002;Série chronologique;Poids des cotisations sociales;0.052649;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2003;Série chronologique;Poids des cotisations sociales;0.054355;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2004;Série chronologique;Poids des cotisations sociales;0.053698;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2005;Série chronologique;Poids des cotisations sociales;0.054849;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2006;Série chronologique;Poids des cotisations sociales;0.054633;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2007;Série chronologique;Poids des cotisations sociales;0.052872;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2008;Série chronologique;Poids des cotisations sociales;0.055365;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2009;Série chronologique;Poids des cotisations sociales;0.057311;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2010;Série chronologique;Poids des cotisations sociales;0.059183;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2011;Série chronologique;Poids des cotisations sociales;0.056886;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2012;Série chronologique;Poids des cotisations sociales;0.059107;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2013;Série chronologique;Poids des cotisations sociales;0.059745;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2014;Série chronologique;Poids des cotisations sociales;0.060019;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2015;Série chronologique;Poids des cotisations sociales;0.059961;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2016;Série chronologique;Poids des cotisations sociales;0.059874;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2017;Série chronologique;Poids des cotisations sociales;0.057797;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2018;Série chronologique;Poids des cotisations sociales;0.05851;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2019;Série chronologique;Poids des cotisations sociales;0.059385;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Québec;2020;Série chronologique;Poids des cotisations sociales;0.061058;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1981;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1982;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1983;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1984;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1985;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1986;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1987;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1988;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1989;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1990;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1991;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1992;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1993;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1994;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1995;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1996;Série chronologique;Poids des impôts sur les salaires;0.003;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1997;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1998;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;1999;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2000;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2001;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2002;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2003;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2004;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2005;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2006;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2007;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2008;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2009;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2010;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2011;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2012;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2013;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2014;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2015;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2016;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2017;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2018;Série chronologique;Poids des impôts sur les salaires;0.004;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2019;Série chronologique;Poids des impôts sur les salaires;0.005;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moyenne OCDE;2020;Série chronologique;Poids des impôts sur les salaires;0.005;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1981;Série chronologique;Poids des impôts sur les salaires;0;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1982;Série chronologique;Poids des impôts sur les salaires;0.000109765;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1983;Série chronologique;Poids des impôts sur les salaires;0.000312065;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1984;Série chronologique;Poids des impôts sur les salaires;0.00031507;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1985;Série chronologique;Poids des impôts sur les salaires;0.000295216;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1986;Série chronologique;Poids des impôts sur les salaires;0.000307596;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1987;Série chronologique;Poids des impôts sur les salaires;0.00038867;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1988;Série chronologique;Poids des impôts sur les salaires;0.000409795;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1989;Série chronologique;Poids des impôts sur les salaires;0.000372532;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1990;Série chronologique;Poids des impôts sur les salaires;0.004878582;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1991;Série chronologique;Poids des impôts sur les salaires;0.005392224;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1992;Série chronologique;Poids des impôts sur les salaires;0.004961612;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada sans Qc;1993;Série chronologique;Poids des impôts sur les salaires;0.004933891;pourcentage du PIB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
